starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	1	15	16	15
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	16	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	16	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	16
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	1	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	17	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	1	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	1	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	1	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	1	17	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	17
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	1	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	1	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
Wed Nov 24 17:56:11 2021	1637751371	0	18	18	18
